member_id,chamber,congress,number,date,year,category,requires,vote_id,question,bill,amendment,vote,bill_title,amendment_title,text
S223,s,111.0,26.0,2009-01-29T15:55:00-05:00,2009,amendment,1/2,s26-111.2009,On the Amendment S.Amdt. 80 to H.R. 2 (Children's Health Insurance Program Reauthorization Act of 2009),"{""title"": ""Children's Health Insurance Program Reauthorization Act of 2009"", ""type"": ""hr"", ""number"": 2, ""congress"": 111}","{""type"": ""s"", ""number"": 80, ""purpose"": ""To codify regulations specifying that an unborn child is eligible for child health assistance.""}",0.0,Children's Health Insurance Program Reauthorization Act of 2009,,On the Amendment S.Amdt.  to H.R.  (Children's Health Insurance Program Reauthorization Act of ) Children's Health Insurance Program Reauthorization Act of  
S223,s,111.0,260.0,2009-08-04T17:04:00-04:00,2009,procedural,1/2,s260-111.2009,On the Motion (Motion to Waive the CBA Sanders Amdt. No. 2276),"{""title"": ""Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act, 2010"", ""type"": ""hr"", ""number"": 2997, ""congress"": 111}","{""type"": ""s"", ""number"": 2276, ""purpose"": ""To modify the amount made available for the Farm Service Agency.""}",1.0,"Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act, 2010",,"On the Motion (Motion to Waive the CBA Sanders Amdt. No. ) Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act,  "
S223,s,111.0,261.0,2009-08-04T17:27:00-04:00,2009,passage,1/2,s261-111.2009,On Passage of the Bill H.R. 2997,"{""title"": ""A bill making appropriations for Agriculture, Rural Development, Food and Drug Administration, and Related Agencies programs for the fiscal year ending September 30, 2010, and for other purposes."", ""type"": ""hr"", ""number"": 2997, ""congress"": 111}",null,1.0,"A bill making appropriations for Agriculture, Rural Development, Food and Drug Administration, and Related Agencies programs for the fiscal year ending September 30, 2010, and for other purposes.",,"On Passage of the Bill H.R.  A bill making appropriations for Agriculture, Rural Development, Food and Drug Administration, and Related Agencies programs for the fiscal year ending September , , and for other purposes. "
S223,s,111.0,262.0,2009-08-06T15:03:00-04:00,2009,nomination,1/2,s262-111.2009,"On the Nomination PN506: Sonia Sotomayor, of New York, to be an Associate Justice of the Supreme Court of the United States",null,null,1.0,,,"On the Nomination PN: Sonia Sotomayor, of New York, to be an Associate Justice of the Supreme Court of the United States  "
S223,s,111.0,263.0,2009-08-06T17:41:00-04:00,2009,procedural,1/2,s263-111.2009,On the Motion to Table S.Amdt. 2300 to H.R. 3435 (No short title on file),"{""title"": ""No short title on file"", ""type"": ""hr"", ""number"": 3435, ""congress"": 111}","{""type"": ""s"", ""number"": 2300, ""purpose"": ""To limit the provision of vouchers to individuals with adjusted gross incomes of less than $50,000 or joint filers with adjusted gross incomes of less than $75,000.""}",1.0,No short title on file,,On the Motion to Table S.Amdt.  to H.R.  (No short title on file) No short title on file 
S223,s,111.0,264.0,2009-08-06T18:08:00-04:00,2009,amendment,1/2,s264-111.2009,On the Amendment S.Amdt. 2301 to H.R. 3435 (No short title on file),"{""title"": ""No short title on file"", ""type"": ""hr"", ""number"": 3435, ""congress"": 111}","{""type"": ""s"", ""number"": 2301, ""purpose"": ""In the nature of a substitute.""}",0.0,No short title on file,,On the Amendment S.Amdt.  to H.R.  (No short title on file) No short title on file 
S223,s,111.0,265.0,2009-08-06T18:26:00-04:00,2009,procedural,3/5,s265-111.2009,On the Motion (Motion To Waive CBA re: Gregg Amdt. No. 2302),"{""title"": ""No short title on file"", ""type"": ""hr"", ""number"": 3435, ""congress"": 111}","{""type"": ""s"", ""number"": 2302, ""purpose"": ""To protect the generations of tomorrow from paying for new cars today.""}",0.0,No short title on file,,On the Motion (Motion To Waive CBA re: Gregg Amdt. No. ) No short title on file 
S223,s,111.0,266.0,2009-08-06T18:45:00-04:00,2009,procedural,3/5,s266-111.2009,On the Motion (Motion to Waive CBA re: Coburn Amdt. No. 2304),"{""title"": ""No short title on file"", ""type"": ""hr"", ""number"": 3435, ""congress"": 111}","{""type"": ""s"", ""number"": 2304, ""purpose"": ""To provide assistance to charities and families in need.""}",0.0,No short title on file,,On the Motion (Motion to Waive CBA re: Coburn Amdt. No. ) No short title on file 
S223,s,111.0,267.0,2009-08-06T19:03:00-04:00,2009,amendment,1/2,s267-111.2009,On the Amendment S.Amdt. 2303 to H.R. 3435 (No short title on file),"{""title"": ""No short title on file"", ""type"": ""hr"", ""number"": 3435, ""congress"": 111}","{""type"": ""s"", ""number"": 2303, ""purpose"": ""To provide for a date certain for termination of the Troubled Asset Relief Program.""}",0.0,No short title on file,,On the Amendment S.Amdt.  to H.R.  (No short title on file) No short title on file 
S223,s,111.0,268.0,2009-08-06T19:20:00-04:00,2009,procedural,3/5,s268-111.2009,"On the Motion (Motion to Waive Section 201, S. Con. Res. 21, 110th Congress re: Isakson Amdt. No. 2306)","{""title"": ""No short title on file"", ""type"": ""hr"", ""number"": 3435, ""congress"": 111}","{""type"": ""s"", ""number"": 2306, ""purpose"": ""To amend the Internal Revenue Code of 1986 to provide an income tax credit for certain home purchases, and to transfer to the Treasury unobligated funds made available by the American Recovery and Reinvestment Act in the amount of the reduction in revenue resulting from such credit.""}",0.0,No short title on file,,"On the Motion (Motion to Waive Section , S. Con. Res. , th Congress re: Isakson Amdt. No. ) No short title on file "
S223,s,111.0,269.0,2009-08-06T19:38:00-04:00,2009,procedural,3/5,s269-111.2009,"On the Motion (Motion to Waive Sec. 403(e)(1), S. Con. Res. 13 of 111th Congress re: H.R. 3435)","{""title"": ""A bill making supplemental appropriations for fiscal year 2009 for the Consumer Assistance to Recycle and Save Program."", ""type"": ""hr"", ""number"": 3435, ""congress"": 111}",null,1.0,A bill making supplemental appropriations for fiscal year 2009 for the Consumer Assistance to Recycle and Save Program.,,"On the Motion (Motion to Waive Sec. (e)(), S. Con. Res.  of th Congress re: H.R. ) A bill making supplemental appropriations for fiscal year  for the Consumer Assistance to Recycle and Save Program. "
S223,s,111.0,27.0,2009-01-29T19:33:00-05:00,2009,amendment,1/2,s27-111.2009,On the Amendment S.Amdt. 85 to H.R. 2 (Children's Health Insurance Program Reauthorization Act of 2009),"{""title"": ""Children's Health Insurance Program Reauthorization Act of 2009"", ""type"": ""hr"", ""number"": 2, ""congress"": 111}","{""type"": ""s"", ""number"": 85, ""purpose"": ""To provide an above-the-line Federal income tax deduction for health care costs of certain children in an amount comparable to the average federal share of the benefit provided to any non-citizen child for medical assistance or child health assistance.""}",0.0,Children's Health Insurance Program Reauthorization Act of 2009,,On the Amendment S.Amdt.  to H.R.  (Children's Health Insurance Program Reauthorization Act of ) Children's Health Insurance Program Reauthorization Act of  
S223,s,111.0,270.0,2009-08-06T19:58:00-04:00,2009,passage,1/2,s270-111.2009,On Passage of the Bill H.R. 3435,"{""title"": ""A bill making supplemental appropriations for fiscal year 2009 for the Consumer Assistance to Recycle and Save Program."", ""type"": ""hr"", ""number"": 3435, ""congress"": 111}",null,1.0,A bill making supplemental appropriations for fiscal year 2009 for the Consumer Assistance to Recycle and Save Program.,,On Passage of the Bill H.R.  A bill making supplemental appropriations for fiscal year  for the Consumer Assistance to Recycle and Save Program. 
S223,s,111.0,271.0,2009-09-08T17:31:00-04:00,2009,cloture,3/5,s271-111.2009,On the Cloture Motion S.Amdt. 1347 to S. 1023 (Travel Promotion Act of 2009),"{""title"": ""Travel Promotion Act of 2009"", ""type"": ""s"", ""number"": 1023, ""congress"": 111}","{""type"": ""s"", ""number"": 1347, ""purpose"": ""Of a perfecting nature.""}",1.0,Travel Promotion Act of 2009,,On the Cloture Motion S.Amdt.  to S.  (Travel Promotion Act of ) Travel Promotion Act of  
S223,s,111.0,272.0,2009-09-09T16:47:00-04:00,2009,passage,1/2,s272-111.2009,On Passage of the Bill S. 1023,"{""title"": ""A bill to establish a non-profit corporation to communicate United States entry policies and otherwise promote leisure, business, and scholarly travel to the United States."", ""type"": ""s"", ""number"": 1023, ""congress"": 111}",null,1.0,"A bill to establish a non-profit corporation to communicate United States entry policies and otherwise promote leisure, business, and scholarly travel to the United States.",,"On Passage of the Bill S.  A bill to establish a non-profit corporation to communicate United States entry policies and otherwise promote leisure, business, and scholarly travel to the United States. "
S223,s,111.0,273.0,2009-09-09T17:13:00-04:00,2009,cloture,3/5,s273-111.2009,"On the Cloture Motion PN323: Cass R. Sunstein, of Massachusetts, to be Administrator of the Office of Information and Regulatory Affairs, Office of Management and Budget",null,null,1.0,,,"On the Cloture Motion PN: Cass R. Sunstein, of Massachusetts, to be Administrator of the Office of Information and Regulatory Affairs, Office of Management and Budget  "
S223,s,111.0,274.0,2009-09-10T15:41:00-04:00,2009,nomination,1/2,s274-111.2009,"On the Nomination PN323: Cass R. Sunstein, of Massachusetts, to be Administrator of the Office of Information and Regulatory Affairs, Office of Management and Budget",null,null,0.0,,,"On the Nomination PN: Cass R. Sunstein, of Massachusetts, to be Administrator of the Office of Information and Regulatory Affairs, Office of Management and Budget  "
S223,s,111.0,275.0,2009-09-14T17:32:00-04:00,2009,amendment,1/2,s275-111.2009,"On the Amendment S.Amdt. 2355 to H.R. 3288 (Transportation, Housing and Urban Development, and Related Agencies Appropriations Act, 2010)","{""title"": ""Transportation, Housing and Urban Development, and Related Agencies Appropriations Act, 2010"", ""type"": ""hr"", ""number"": 3288, ""congress"": 111}","{""type"": ""s"", ""number"": 2355, ""purpose"": ""Prohibiting use of funds to fund the Association of Community Organizations for Reform Now (ACORN).""}",1.0,"Transportation, Housing and Urban Development, and Related Agencies Appropriations Act, 2010",,"On the Amendment S.Amdt.  to H.R.  (Transportation, Housing and Urban Development, and Related Agencies Appropriations Act, ) Transportation, Housing and Urban Development, and Related Agencies Appropriations Act,  "
S223,s,111.0,276.0,2009-09-15T12:24:00-04:00,2009,procedural,1/2,s276-111.2009,On the Motion (Motion To Table McCain Amdt. No. 2375),"{""title"": ""Transportation, Housing and Urban Development, and Related Agencies Appropriations Act, 2010"", ""type"": ""hr"", ""number"": 3288, ""congress"": 111}","{""type"": ""s"", ""number"": 2375, ""purpose"": ""To provide that all amounts in the bill provided for congressional earmarks shall be made available for NextGen and NextGen programs.""}",1.0,"Transportation, Housing and Urban Development, and Related Agencies Appropriations Act, 2010",,"On the Motion (Motion To Table McCain Amdt. No. ) Transportation, Housing and Urban Development, and Related Agencies Appropriations Act,  "
S223,s,111.0,277.0,2009-09-16T11:38:00-04:00,2009,amendment,1/2,s277-111.2009,"On the Amendment S.Amdt. 2371 to H.R. 3288 (Transportation, Housing and Urban Development, and Related Agencies Appropriations Act, 2010)","{""title"": ""Transportation, Housing and Urban Development, and Related Agencies Appropriations Act, 2010"", ""type"": ""hr"", ""number"": 3288, ""congress"": 111}","{""type"": ""s"", ""number"": 2371, ""purpose"": ""To remove an unnecessary and burdensome mandate on the States, by allowing them to opt out of a provision that requires States to spend 10 percent of their surface transportation funds on enhancement projects such as road-kill reduction and highway beautification.""}",0.0,"Transportation, Housing and Urban Development, and Related Agencies Appropriations Act, 2010",,"On the Amendment S.Amdt.  to H.R.  (Transportation, Housing and Urban Development, and Related Agencies Appropriations Act, ) Transportation, Housing and Urban Development, and Related Agencies Appropriations Act,  "
S223,s,111.0,278.0,2009-09-16T12:06:00-04:00,2009,amendment,1/2,s278-111.2009,"On the Amendment S.Amdt. 2372 to H.R. 3288 (Transportation, Housing and Urban Development, and Related Agencies Appropriations Act, 2010)","{""title"": ""Transportation, Housing and Urban Development, and Related Agencies Appropriations Act, 2010"", ""type"": ""hr"", ""number"": 3288, ""congress"": 111}","{""type"": ""s"", ""number"": 2372, ""purpose"": ""To fully provide for the critical surface transportation needs of the United States by prohibiting funds from being used on lower-priority projects, such as transportation museums.""}",0.0,"Transportation, Housing and Urban Development, and Related Agencies Appropriations Act, 2010",,"On the Amendment S.Amdt.  to H.R.  (Transportation, Housing and Urban Development, and Related Agencies Appropriations Act, ) Transportation, Housing and Urban Development, and Related Agencies Appropriations Act,  "
S223,s,111.0,279.0,2009-09-16T12:25:00-04:00,2009,amendment,1/2,s279-111.2009,"On the Amendment S.Amdt. 2366 to H.R. 3288 (Transportation, Housing and Urban Development, and Related Agencies Appropriations Act, 2010)","{""title"": ""Transportation, Housing and Urban Development, and Related Agencies Appropriations Act, 2010"", ""type"": ""hr"", ""number"": 3288, ""congress"": 111}","{""type"": ""s"", ""number"": 2366, ""purpose"": ""To permit Amtrak passengers to safely transport firearms and ammunition in their checked baggage.""}",0.0,"Transportation, Housing and Urban Development, and Related Agencies Appropriations Act, 2010",,"On the Amendment S.Amdt.  to H.R.  (Transportation, Housing and Urban Development, and Related Agencies Appropriations Act, ) Transportation, Housing and Urban Development, and Related Agencies Appropriations Act,  "
S223,s,111.0,28.0,2009-01-29T20:01:00-05:00,2009,amendment,1/2,s28-111.2009,On the Amendment S.Amdt. 86 to H.R. 2 (Children's Health Insurance Program Reauthorization Act of 2009),"{""title"": ""Children's Health Insurance Program Reauthorization Act of 2009"", ""type"": ""hr"", ""number"": 2, ""congress"": 111}","{""type"": ""s"", ""number"": 86, ""purpose"": ""To ensure that American children have high-quality health coverage that fits their individual needs.""}",0.0,Children's Health Insurance Program Reauthorization Act of 2009,,On the Amendment S.Amdt.  to H.R.  (Children's Health Insurance Program Reauthorization Act of ) Children's Health Insurance Program Reauthorization Act of  
S223,s,111.0,280.0,2009-09-16T12:42:00-04:00,2009,amendment,1/2,s280-111.2009,"On the Amendment S.Amdt. 2376 to H.R. 3288 (Transportation, Housing and Urban Development, and Related Agencies Appropriations Act, 2010)","{""title"": ""Transportation, Housing and Urban Development, and Related Agencies Appropriations Act, 2010"", ""type"": ""hr"", ""number"": 3288, ""congress"": 111}","{""type"": ""s"", ""number"": 2376, ""purpose"": ""To affirm the continuing existence of the community service requirements under section 12(c) of the United States Housing Act of 1937.""}",1.0,"Transportation, Housing and Urban Development, and Related Agencies Appropriations Act, 2010",,"On the Amendment S.Amdt.  to H.R.  (Transportation, Housing and Urban Development, and Related Agencies Appropriations Act, ) Transportation, Housing and Urban Development, and Related Agencies Appropriations Act,  "
S223,s,111.0,281.0,2009-09-16T14:46:00-04:00,2009,amendment,1/2,s281-111.2009,"On the Amendment S.Amdt. 2361 to H.R. 3288 (Transportation, Housing and Urban Development, and Related Agencies Appropriations Act, 2010)","{""title"": ""Transportation, Housing and Urban Development, and Related Agencies Appropriations Act, 2010"", ""type"": ""hr"", ""number"": 3288, ""congress"": 111}","{""type"": ""s"", ""number"": 2361, ""purpose"": ""To prohibit the use of stimulus funds for self-congratulatory signage that allows lawmakers to promote their spending of taxpayer dollars on stimulus projects.""}",0.0,"Transportation, Housing and Urban Development, and Related Agencies Appropriations Act, 2010",,"On the Amendment S.Amdt.  to H.R.  (Transportation, Housing and Urban Development, and Related Agencies Appropriations Act, ) Transportation, Housing and Urban Development, and Related Agencies Appropriations Act,  "
S223,s,111.0,282.0,2009-09-16T15:15:00-04:00,2009,procedural,1/2,s282-111.2009,On the Motion (Ensign Motion To Recommit Bill H.R. 3288 to the Committee on Appropriations),"{""title"": ""A bill making appropriations for the Departments of Transportation, and Housing and Urban Development, and related agencies for the fiscal year ending September 30, 2010, and for other purposes."", ""type"": ""hr"", ""number"": 3288, ""congress"": 111}",null,0.0,"A bill making appropriations for the Departments of Transportation, and Housing and Urban Development, and related agencies for the fiscal year ending September 30, 2010, and for other purposes.",,"On the Motion (Ensign Motion To Recommit Bill H.R.  to the Committee on Appropriations) A bill making appropriations for the Departments of Transportation, and Housing and Urban Development, and related agencies for the fiscal year ending September , , and for other purposes. "
S223,s,111.0,283.0,2009-09-17T14:37:00-04:00,2009,amendment,1/2,s283-111.2009,"On the Amendment S.Amdt. 2359 to H.R. 3288 (Transportation, Housing and Urban Development, and Related Agencies Appropriations Act, 2010)","{""title"": ""Transportation, Housing and Urban Development, and Related Agencies Appropriations Act, 2010"", ""type"": ""hr"", ""number"": 3288, ""congress"": 111}","{""type"": ""s"", ""number"": 2359, ""purpose"": ""To prohibit the use of funds for households that include convicted drug dealing or domestic violence offenders or members of violent gangs that occupy rebuilt public housing in New Orleans.""}",0.0,"Transportation, Housing and Urban Development, and Related Agencies Appropriations Act, 2010",,"On the Amendment S.Amdt.  to H.R.  (Transportation, Housing and Urban Development, and Related Agencies Appropriations Act, ) Transportation, Housing and Urban Development, and Related Agencies Appropriations Act,  "
S223,s,111.0,284.0,2009-09-17T15:05:00-04:00,2009,amendment,1/2,s284-111.2009,"On the Amendment S.Amdt. 2410 to H.R. 3288 (Transportation, Housing and Urban Development, and Related Agencies Appropriations Act, 2010)","{""title"": ""Transportation, Housing and Urban Development, and Related Agencies Appropriations Act, 2010"", ""type"": ""hr"", ""number"": 3288, ""congress"": 111}","{""type"": ""s"", ""number"": 2410, ""purpose"": ""To limit the use of funds for the John Murtha Johnstown-Cambria County Airport.""}",0.0,"Transportation, Housing and Urban Development, and Related Agencies Appropriations Act, 2010",,"On the Amendment S.Amdt.  to H.R.  (Transportation, Housing and Urban Development, and Related Agencies Appropriations Act, ) Transportation, Housing and Urban Development, and Related Agencies Appropriations Act,  "
S223,s,111.0,285.0,2009-09-17T15:24:00-04:00,2009,amendment,1/2,s285-111.2009,"On the Amendment S.Amdt. 2403 to H.R. 3288 (Transportation, Housing and Urban Development, and Related Agencies Appropriations Act, 2010)","{""title"": ""Transportation, Housing and Urban Development, and Related Agencies Appropriations Act, 2010"", ""type"": ""hr"", ""number"": 3288, ""congress"": 111}","{""type"": ""s"", ""number"": 2403, ""purpose"": ""To prohibit the use of funds to carry out the Brownsfields Economic Development Initiative program administered by the Department of Housing and Urban Development.""}",0.0,"Transportation, Housing and Urban Development, and Related Agencies Appropriations Act, 2010",,"On the Amendment S.Amdt.  to H.R.  (Transportation, Housing and Urban Development, and Related Agencies Appropriations Act, ) Transportation, Housing and Urban Development, and Related Agencies Appropriations Act,  "
S223,s,111.0,286.0,2009-09-17T15:43:00-04:00,2009,procedural,1/2,s286-111.2009,On the Motion (Kyl Motion to Recommit H.R. 3288 to the Committee on Appropriations),"{""title"": ""A bill making appropriations for the Departments of Transportation, and Housing and Urban Development, and related agencies for the fiscal year ending September 30, 2010, and for other purposes."", ""type"": ""hr"", ""number"": 3288, ""congress"": 111}",null,0.0,"A bill making appropriations for the Departments of Transportation, and Housing and Urban Development, and related agencies for the fiscal year ending September 30, 2010, and for other purposes.",,"On the Motion (Kyl Motion to Recommit H.R.  to the Committee on Appropriations) A bill making appropriations for the Departments of Transportation, and Housing and Urban Development, and related agencies for the fiscal year ending September , , and for other purposes. "
S223,s,111.0,287.0,2009-09-17T16:01:00-04:00,2009,passage,1/2,s287-111.2009,On Passage of the Bill H.R. 3288,"{""title"": ""A bill making appropriations for the Departments of Transportation, and Housing and Urban Development, and related agencies for the fiscal year ending September 30, 2010, and for other purposes."", ""type"": ""hr"", ""number"": 3288, ""congress"": 111}",null,1.0,"A bill making appropriations for the Departments of Transportation, and Housing and Urban Development, and related agencies for the fiscal year ending September 30, 2010, and for other purposes.",,"On Passage of the Bill H.R.  A bill making appropriations for the Departments of Transportation, and Housing and Urban Development, and related agencies for the fiscal year ending September , , and for other purposes. "
S223,s,111.0,288.0,2009-09-17T16:20:00-04:00,2009,nomination,1/2,s288-111.2009,"On the Nomination PN263: Gerard E. Lynch, of New York, to be United States Circuit Judge for the Second Circuit",null,null,1.0,,,"On the Nomination PN: Gerard E. Lynch, of New York, to be United States Circuit Judge for the Second Circuit  "
S223,s,111.0,289.0,2009-09-17T16:39:00-04:00,2009,amendment,1/2,s289-111.2009,"On the Amendment S.Amdt. 2394 to H.R. 2996 (Department of the Interior, Environment, and Related Agencies Appropriations Act, 2010)","{""title"": ""Department of the Interior, Environment, and Related Agencies Appropriations Act, 2010"", ""type"": ""hr"", ""number"": 2996, ""congress"": 111}","{""type"": ""s"", ""number"": 2394, ""purpose"": ""Prohibiting use of funds to fund the Association of Community Organizations for Reform Now (ACORN).""}",1.0,"Department of the Interior, Environment, and Related Agencies Appropriations Act, 2010",,"On the Amendment S.Amdt.  to H.R.  (Department of the Interior, Environment, and Related Agencies Appropriations Act, ) Department of the Interior, Environment, and Related Agencies Appropriations Act,  "
S223,s,111.0,29.0,2009-01-29T20:21:00-05:00,2009,amendment,1/2,s29-111.2009,On the Amendment S.Amdt. 63 to H.R. 2 (Children's Health Insurance Program Reauthorization Act of 2009),"{""title"": ""Children's Health Insurance Program Reauthorization Act of 2009"", ""type"": ""hr"", ""number"": 2, ""congress"": 111}","{""type"": ""s"", ""number"": 63, ""purpose"": ""To clarify that new paperwork and enrollment barriers are not created in the Express Lane Enrollment option and that income may be determined by Express Lane agencies based on State income tax records or returns.""}",0.0,Children's Health Insurance Program Reauthorization Act of 2009,,On the Amendment S.Amdt.  to H.R.  (Children's Health Insurance Program Reauthorization Act of ) Children's Health Insurance Program Reauthorization Act of  
S223,s,111.0,290.0,2009-09-22T12:04:00-04:00,2009,amendment,1/2,s290-111.2009,"On the Amendment S.Amdt. 2460 to H.R. 2996 (Department of the Interior, Environment, and Related Agencies Appropriations Act, 2010)","{""title"": ""Department of the Interior, Environment, and Related Agencies Appropriations Act, 2010"", ""type"": ""hr"", ""number"": 2996, ""congress"": 111}","{""type"": ""s"", ""number"": 2460, ""purpose"": ""To support the participation of the Smithsonian Institution in activities under the Civil Rights History Project Act of 2009.""}",1.0,"Department of the Interior, Environment, and Related Agencies Appropriations Act, 2010",,"On the Amendment S.Amdt.  to H.R.  (Department of the Interior, Environment, and Related Agencies Appropriations Act, ) Department of the Interior, Environment, and Related Agencies Appropriations Act,  "
S223,s,111.0,291.0,2009-09-22T17:49:00-04:00,2009,amendment,1/2,s291-111.2009,"On the Amendment S.Amdt. 2461 to H.R. 2996 (Department of the Interior, Environment, and Related Agencies Appropriations Act, 2010)","{""title"": ""Department of the Interior, Environment, and Related Agencies Appropriations Act, 2010"", ""type"": ""hr"", ""number"": 2996, ""congress"": 111}","{""type"": ""s"", ""number"": 2461, ""purpose"": ""To prohibit the use of appropriated funds for the Des Moines Art Center in the State of Iowa.""}",0.0,"Department of the Interior, Environment, and Related Agencies Appropriations Act, 2010",,"On the Amendment S.Amdt.  to H.R.  (Department of the Interior, Environment, and Related Agencies Appropriations Act, ) Department of the Interior, Environment, and Related Agencies Appropriations Act,  "
S223,s,111.0,292.0,2009-09-22T18:19:00-04:00,2009,procedural,1/2,s292-111.2009,On the Motion (Motion to Table the DeMint Motion to Recommit to Committee on Appropriations),"{""title"": ""A bill making appropriations for the Department of the Interior, environment, and related agencies for the fiscal year ending September 30, 2010, and for other purposes."", ""type"": ""hr"", ""number"": 2996, ""congress"": 111}",null,1.0,"A bill making appropriations for the Department of the Interior, environment, and related agencies for the fiscal year ending September 30, 2010, and for other purposes.",,"On the Motion (Motion to Table the DeMint Motion to Recommit to Committee on Appropriations) A bill making appropriations for the Department of the Interior, environment, and related agencies for the fiscal year ending September , , and for other purposes. "
S223,s,111.0,293.0,2009-09-23T16:23:00-04:00,2009,procedural,1/2,s293-111.2009,On the Motion to Table H.R. 2996,"{""title"": ""A bill making appropriations for the Department of the Interior, environment, and related agencies for the fiscal year ending September 30, 2010, and for other purposes."", ""type"": ""hr"", ""number"": 2996, ""congress"": 111}",null,1.0,"A bill making appropriations for the Department of the Interior, environment, and related agencies for the fiscal year ending September 30, 2010, and for other purposes.",,"On the Motion to Table H.R.  A bill making appropriations for the Department of the Interior, environment, and related agencies for the fiscal year ending September , , and for other purposes. "
S223,s,111.0,294.0,2009-09-23T16:50:00-04:00,2009,procedural,1/2,s294-111.2009,"On the Motion to Table S.Amdt. 2514 to H.R. 2996 (Department of the Interior, Environment, and Related Agencies Appropriations Act, 2010)","{""title"": ""Department of the Interior, Environment, and Related Agencies Appropriations Act, 2010"", ""type"": ""hr"", ""number"": 2996, ""congress"": 111}","{""type"": ""s"", ""number"": 2514, ""purpose"": ""To strike the earmarks for the Save America's Treasure program and to provide criteria for the distribution of grants under that program.""}",1.0,"Department of the Interior, Environment, and Related Agencies Appropriations Act, 2010",,"On the Motion to Table S.Amdt.  to H.R.  (Department of the Interior, Environment, and Related Agencies Appropriations Act, ) Department of the Interior, Environment, and Related Agencies Appropriations Act,  "
S223,s,111.0,295.0,2009-09-24T17:00:00-04:00,2009,procedural,1/2,s295-111.2009,"On the Motion to Table S.Amdt. 2549 to H.R. 2996 (Department of the Interior, Environment, and Related Agencies Appropriations Act, 2010)","{""title"": ""Department of the Interior, Environment, and Related Agencies Appropriations Act, 2010"", ""type"": ""hr"", ""number"": 2996, ""congress"": 111}","{""type"": ""s"", ""number"": 2549, ""purpose"": ""To ensure that the Assistant to the President for Energy and Climate Change (commonly known as the \""White House Climate Change Czar\"") is not directing actions of departments and agencies funded by this Act.""}",1.0,"Department of the Interior, Environment, and Related Agencies Appropriations Act, 2010",,"On the Motion to Table S.Amdt.  to H.R.  (Department of the Interior, Environment, and Related Agencies Appropriations Act, ) Department of the Interior, Environment, and Related Agencies Appropriations Act,  "
S223,s,111.0,296.0,2009-09-24T17:29:00-04:00,2009,procedural,1/2,s296-111.2009,On the Motion to Table H.R. 2996,"{""title"": ""A bill making appropriations for the Department of the Interior, environment, and related agencies for the fiscal year ending September 30, 2010, and for other purposes."", ""type"": ""hr"", ""number"": 2996, ""congress"": 111}",null,1.0,"A bill making appropriations for the Department of the Interior, environment, and related agencies for the fiscal year ending September 30, 2010, and for other purposes.",,"On the Motion to Table H.R.  A bill making appropriations for the Department of the Interior, environment, and related agencies for the fiscal year ending September , , and for other purposes. "
S223,s,111.0,297.0,2009-09-24T17:49:00-04:00,2009,procedural,1/2,s297-111.2009,"On the Motion to Table S.Amdt. 2483 to H.R. 2996 (Department of the Interior, Environment, and Related Agencies Appropriations Act, 2010)","{""title"": ""Department of the Interior, Environment, and Related Agencies Appropriations Act, 2010"", ""type"": ""hr"", ""number"": 2996, ""congress"": 111}","{""type"": ""s"", ""number"": 2483, ""purpose"": ""To help preserve America's national parks and other public land treasures by reducing maintenance backlogs that threaten the health and safety of visitors.""}",1.0,"Department of the Interior, Environment, and Related Agencies Appropriations Act, 2010",,"On the Motion to Table S.Amdt.  to H.R.  (Department of the Interior, Environment, and Related Agencies Appropriations Act, ) Department of the Interior, Environment, and Related Agencies Appropriations Act,  "
S223,s,111.0,298.0,2009-09-24T18:12:00-04:00,2009,passage,1/2,s298-111.2009,On Passage of the Bill H.R. 2996,"{""title"": ""A bill making appropriations for the Department of the Interior, environment, and related agencies for the fiscal year ending September 30, 2010, and for other purposes."", ""type"": ""hr"", ""number"": 2996, ""congress"": 111}",null,1.0,"A bill making appropriations for the Department of the Interior, environment, and related agencies for the fiscal year ending September 30, 2010, and for other purposes.",,"On Passage of the Bill H.R.  A bill making appropriations for the Department of the Interior, environment, and related agencies for the fiscal year ending September , , and for other purposes. "
S223,s,111.0,299.0,2009-09-29T17:31:00-04:00,2009,nomination,1/2,s299-111.2009,"On the Nomination PN681: Jeffrey L. Viken, of South Dakota, to be United States District Judge for the District of South Dakota",null,null,1.0,,,"On the Nomination PN: Jeffrey L. Viken, of South Dakota, to be United States District Judge for the District of South Dakota  "
S223,s,111.0,3.0,2009-01-15T12:21:00-05:00,2009,passage,1/2,s3-111.2009,On Passage of the Bill S. 22,"{""title"": ""A bill to designate certain land as components of the National Wilderness Preservation System, to authorize certain programs and activities in the Department of the Interior and the Department of Agriculture, and for other purposes."", ""type"": ""s"", ""number"": 22, ""congress"": 111}",null,1.0,"A bill to designate certain land as components of the National Wilderness Preservation System, to authorize certain programs and activities in the Department of the Interior and the Department of Agriculture, and for other purposes.",,"On Passage of the Bill S.  A bill to designate certain land as components of the National Wilderness Preservation System, to authorize certain programs and activities in the Department of the Interior and the Department of Agriculture, and for other purposes. "
